station,station_name,lat,lon,day,doy,high,low,precip,snow
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/22/22 12:00 AM,142,60,35,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/22/22 12:00 AM,142,54,34,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/22/22 12:00 AM,142,59,39,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/22/22 12:00 AM,142,58,34,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/22/22 12:00 AM,142,64,40,0.01,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/22/22 12:00 AM,142,64,42,0.04,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/22/22 12:00 AM,142,60,38,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/22/22 12:00 AM,142,59,39,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/22/22 12:00 AM,142,57,38,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/23/22 12:00 AM,143,61,38,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/23/22 12:00 AM,143,65,41,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/23/22 12:00 AM,143,67,45,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/23/22 12:00 AM,143,64,39,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/23/22 12:00 AM,143,61,36,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/23/22 12:00 AM,143,64,41,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/23/22 12:00 AM,143,60,35,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/23/22 12:00 AM,143,67,41,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/23/22 12:00 AM,143,66,43,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/24/22 12:00 AM,144,65,47,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/24/22 12:00 AM,144,65,49,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/24/22 12:00 AM,144,67,51,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/24/22 12:00 AM,144,65,46,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/24/22 12:00 AM,144,65,47,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/24/22 12:00 AM,144,66,45,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/24/22 12:00 AM,144,64,44,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/24/22 12:00 AM,144,65,49,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/24/22 12:00 AM,144,62,42,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/25/22 12:00 AM,145,58,51,0.94,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/25/22 12:00 AM,145,65,47,0.95,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/25/22 12:00 AM,145,65,50,0.55,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/25/22 12:00 AM,145,68,52,0.61,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/25/22 12:00 AM,145,61,49,0.88,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/25/22 12:00 AM,145,57,50,0.86,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/25/22 12:00 AM,145,63,47,0.86,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/25/22 12:00 AM,145,63,48,0.75,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/25/22 12:00 AM,145,67,47,0.29,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/26/22 12:00 AM,146,58,50,0.43,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/26/22 12:00 AM,146,55,50,0.87,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/26/22 12:00 AM,146,55,47,0.55,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/26/22 12:00 AM,146,59,48,0.61,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/26/22 12:00 AM,146,73,56,0.28,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/26/22 12:00 AM,146,61,52,0.49,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/26/22 12:00 AM,146,71,53,0.6,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/26/22 12:00 AM,146,52,47,0.16,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/26/22 12:00 AM,146,53,48,0.53,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/27/22 12:00 AM,147,55,44,0.01,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/27/22 12:00 AM,147,58,42,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/27/22 12:00 AM,147,72,54,0.43,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/27/22 12:00 AM,147,64,43,0.03,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/27/22 12:00 AM,147,63,50,0.02,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/27/22 12:00 AM,147,60,42,0.05,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/27/22 12:00 AM,147,59,48,0.04,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/27/22 12:00 AM,147,73,54,0.28,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/27/22 12:00 AM,147,58,47,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/28/22 12:00 AM,148,76,51,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/28/22 12:00 AM,148,76,50,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/28/22 12:00 AM,148,74,54,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/28/22 12:00 AM,148,79,47,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/28/22 12:00 AM,148,78,48,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/28/22 12:00 AM,148,72,52,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/28/22 12:00 AM,148,81,49,0.02,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/28/22 12:00 AM,148,73,50,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/28/22 12:00 AM,148,76,49,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/29/22 12:00 AM,149,88,65,0.05,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/29/22 12:00 AM,149,79,59,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/29/22 12:00 AM,149,83,62,0.02,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/29/22 12:00 AM,149,86,62,0.01,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/29/22 12:00 AM,149,81,63,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/29/22 12:00 AM,149,78,58,0.01,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/29/22 12:00 AM,149,79,57,0.02,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/29/22 12:00 AM,149,85,65,0.03,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/29/22 12:00 AM,149,92,64,0.08,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/30/22 12:00 AM,150,86,65,0.31,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/30/22 12:00 AM,150,87,67,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/30/22 12:00 AM,150,83,64,0.15,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/30/22 12:00 AM,150,85,66,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/30/22 12:00 AM,150,84,64,0.06,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/30/22 12:00 AM,150,85,68,0.06,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/30/22 12:00 AM,150,84,67,0.06,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/30/22 12:00 AM,150,87,68,0.07,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/30/22 12:00 AM,150,86,60,0.69,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,5/31/22 12:00 AM,151,88,67,0.08,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,5/31/22 12:00 AM,151,88,63,0.4,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,5/31/22 12:00 AM,151,88,64,0.12,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,5/31/22 12:00 AM,151,83,56,0.35,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,5/31/22 12:00 AM,151,89,62,0.2,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,5/31/22 12:00 AM,151,89,60,0.2,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,5/31/22 12:00 AM,151,87,60,0.33,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,5/31/22 12:00 AM,151,86,57,0.2,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,5/31/22 12:00 AM,151,88,67,0.15,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/1/22 12:00 AM,152,80,60,0.23,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/1/22 12:00 AM,152,77,50,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/1/22 12:00 AM,152,80,58,0.07,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/1/22 12:00 AM,152,80,55,0.06,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/1/22 12:00 AM,152,80,53,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/1/22 12:00 AM,152,76,49,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/1/22 12:00 AM,152,71,47,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/1/22 12:00 AM,152,79,53,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/1/22 12:00 AM,152,79,53,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/2/22 12:00 AM,153,74,52,0.03,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/2/22 12:00 AM,153,71,45,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/2/22 12:00 AM,153,74,51,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/2/22 12:00 AM,153,69,46,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/2/22 12:00 AM,153,71,47,0.02,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/2/22 12:00 AM,153,71,47,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/2/22 12:00 AM,153,72,46,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/2/22 12:00 AM,153,71,44,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/2/22 12:00 AM,153,73,46,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/3/22 12:00 AM,154,79,48,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/3/22 12:00 AM,154,78,49,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/3/22 12:00 AM,154,78,51,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/3/22 12:00 AM,154,78,49,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/3/22 12:00 AM,154,78,47,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/3/22 12:00 AM,154,77,55,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/3/22 12:00 AM,154,79,49,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/3/22 12:00 AM,154,79,50,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/3/22 12:00 AM,154,77,51,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/4/22 12:00 AM,155,81,54,0.02,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/4/22 12:00 AM,155,79,54,0.04,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/4/22 12:00 AM,155,75,53,0.2,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/4/22 12:00 AM,155,77,54,0.14,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/4/22 12:00 AM,155,82,56,0.01,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/4/22 12:00 AM,155,82,57,0.02,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/4/22 12:00 AM,155,75,52,0.1,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/4/22 12:00 AM,155,80,56,0.02,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/4/22 12:00 AM,155,83,57,0.02,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/5/22 12:00 AM,156,63,53,0.24,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/5/22 12:00 AM,156,78,56,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/5/22 12:00 AM,156,65,54,0.16,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/5/22 12:00 AM,156,77,58,0.04,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/5/22 12:00 AM,156,80,57,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/5/22 12:00 AM,156,73,55,0.13,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/5/22 12:00 AM,156,68,55,0.2,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/5/22 12:00 AM,156,74,55,0.03,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/5/22 12:00 AM,156,74,55,0.03,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/6/22 12:00 AM,157,84,63,0.34,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/6/22 12:00 AM,157,74,56,0.9,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/6/22 12:00 AM,157,83,59,0.99,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/6/22 12:00 AM,157,82,61,0.52,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/6/22 12:00 AM,157,82,61,0.25,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/6/22 12:00 AM,157,70,58,0.22,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/6/22 12:00 AM,157,80,59,0.65,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/6/22 12:00 AM,157,82,59,1.48,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/6/22 12:00 AM,157,73,57,0.48,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/7/22 12:00 AM,158,74,56,0.36,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/7/22 12:00 AM,158,71,56,0.01,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/7/22 12:00 AM,158,73,56,0.17,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/7/22 12:00 AM,158,81,61,0.17,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/7/22 12:00 AM,158,71,56,0.01,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/7/22 12:00 AM,158,76,58,0.11,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/7/22 12:00 AM,158,79,60,0.09,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/7/22 12:00 AM,158,71,55,0.05,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/7/22 12:00 AM,158,80,61,0.54,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/8/22 12:00 AM,159,80,62,0.53,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/8/22 12:00 AM,159,80,59,1.12,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/8/22 12:00 AM,159,79,58,0.26,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/8/22 12:00 AM,159,76,56,0.37,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/8/22 12:00 AM,159,76,56,0.41,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/8/22 12:00 AM,159,81,60,1.05,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/8/22 12:00 AM,159,79,60,0.07,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/8/22 12:00 AM,159,78,59,0.15,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/8/22 12:00 AM,159,77,56,0.07,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/9/22 12:00 AM,160,76,55,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/9/22 12:00 AM,160,77,55,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/9/22 12:00 AM,160,74,54,0.23,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/9/22 12:00 AM,160,77,54,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/9/22 12:00 AM,160,77,55,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/9/22 12:00 AM,160,76,56,0.04,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/9/22 12:00 AM,160,73,53,0.23,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/9/22 12:00 AM,160,76,54,0.01,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/9/22 12:00 AM,160,75,56,0.03,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/10/22 12:00 AM,161,77,57,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/10/22 12:00 AM,161,79,61,0.16,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/10/22 12:00 AM,161,81,60,0.19,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/10/22 12:00 AM,161,78,59,0.05,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/10/22 12:00 AM,161,79,59,0.09,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/10/22 12:00 AM,161,79,58,0.02,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/10/22 12:00 AM,161,79,60,0.14,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/10/22 12:00 AM,161,77,58,0.19,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/10/22 12:00 AM,161,77,58,0.11,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,6/11/22 12:00 AM,162,74,57,0.05,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,6/11/22 12:00 AM,162,75,60,0.12,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/11/22 12:00 AM,162,74,59,0.17,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/11/22 12:00 AM,162,80,61,0.01,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,6/11/22 12:00 AM,162,74,60,0.19,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,6/11/22 12:00 AM,162,71,58,0.2,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,6/11/22 12:00 AM,162,78,60,0.04,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/11/22 12:00 AM,162,77,60,0.12,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,6/11/22 12:00 AM,162,77,62,0.05,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,6/12/22 12:00 AM,163,80,63,0.06,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,6/12/22 12:00 AM,163,87,64,0.27,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,6/12/22 12:00 AM,163,84,62,0.08,0
